   0.0000000000000000      ,   0.0000000000000000     
  0.20000000000000001      ,  0.39315140558292444     
  0.40000000000000002      ,  0.65336123967888016     
  0.59999999999999998      ,  0.80623824002747724     
  0.80000000000000004      ,  0.87739114436832621     
   1.0000000000000000      ,  0.89242869044103679     
   1.2000000000000000      ,  0.87559168040186286     
   1.3999999999999999      ,  0.83867738867521546     
   1.6000000000000001      ,  0.78684082521296683     
   1.8000000000000000      ,  0.72517468511716443     
   2.0000000000000000      ,  0.65877166348985494     
   2.2000000000000002      ,  0.59264111067296077     
   2.3999999999999999      ,  0.52961603838872628     
   2.6000000000000001      ,  0.47019843460878746     
   2.7999999999999998      ,  0.41477595978746129     
   3.0000000000000000      ,  0.36373627437906497     
   3.2000000000000002      ,  0.31746586434373347     
   3.3999999999999999      ,  0.27613263126345877     
   3.6000000000000001      ,  0.23943093534724763     
   3.7999999999999998      ,  0.20699320058748155     
   4.0000000000000000      ,  0.17845185097654137     
   4.2000000000000002      ,  0.15343931050680840     
   4.4000000000000004      ,  0.13159829862184791     
   4.5999999999999996      ,  0.11261977262592725     
   4.7999999999999998      ,   9.6208805465918007E-002
   5.0000000000000000      ,   8.2070471854030005E-002
   5.2000000000000002      ,   6.9909846502472978E-002
   5.4000000000000004      ,   5.9438934432529872E-002
   5.5999999999999996      ,   5.0445384184634005E-002
   5.7999999999999998      ,   4.2763407017574744E-002
   6.0000000000000000      ,   3.6227895549613497E-002
   6.2000000000000002      ,   3.0673742399011612E-002
   6.4000000000000004      ,   2.5936928822284357E-002
   6.5999999999999996      ,   2.1890932434555886E-002
   6.7999999999999998      ,   1.8455319372028059E-002
   7.0000000000000000      ,   1.5552485805113635E-002
   7.2000000000000002      ,   1.3104827904225366E-002
   7.4000000000000004      ,   1.1034769908258083E-002
   7.5999999999999996      ,   9.2756931598562114E-003
   7.7999999999999998      ,   7.7885183408890266E-003
   8.0000000000000000      ,   6.5384242259163700E-003
   8.1999999999999993      ,   5.4905895894980751E-003
   8.4000000000000004      ,   4.6101932061939624E-003
   8.5999999999999996      ,   3.8648371396083334E-003
   8.8000000000000007      ,   3.2354429113866825E-003
   9.0000000000000000      ,   2.7074841568711021E-003
   9.1999999999999993      ,   2.2664384573251764E-003
   9.4000000000000004      ,   1.8977833940124898E-003
   9.5999999999999996      ,   1.5873526349695194E-003
   9.8000000000000007      ,   1.3256944948049139E-003
   10.000000000000000      ,   1.1066964258980283E-003
   10.199999999999999      ,   9.2431656220407486E-004
   10.400000000000000      ,   7.7251303767826834E-004
   10.600000000000000      ,   6.4527446846674081E-004
   10.800000000000001      ,   5.3802950984553209E-004
   11.000000000000000      ,   4.4824005920703172E-004
   11.199999999999999      ,   3.7352158019989012E-004
   11.400000000000000      ,   3.1148953647275779E-004
   11.600000000000000      ,   2.5975966922722895E-004
   11.800000000000001      ,   2.1626791167731724E-004
   12.000000000000000      ,   1.7988707699190159E-004
   12.199999999999999      ,   1.4966043054020974E-004
   12.400000000000000      ,   1.2463123769146934E-004
   12.600000000000000      ,   1.0384276381490893E-004
   12.800000000000001      ,   8.6397168404578714E-005
   13.000000000000000      ,   7.1777510432233441E-005
   13.199999999999999      ,   5.9618397716216783E-005
   13.400000000000000      ,   4.9554826292980483E-005
   13.600000000000000      ,   4.1221792198976527E-005
   13.800000000000001      ,   3.4261448779643360E-005
   14.000000000000000      ,   2.8432509733235748E-005
   14.199999999999999      ,   2.3588519069039370E-005
   14.400000000000000      ,   1.9585774021134289E-005
   14.600000000000000      ,   1.6280571823600626E-005
   14.800000000000001      ,   1.3529683378188243E-005
   15.000000000000000      ,   1.1222249070323738E-005
   15.199999999999999      ,   9.2999951684068216E-006
   15.400000000000000      ,   7.7094657550528845E-006
   15.600000000000000      ,   6.3972049128773681E-006
   15.800000000000001      ,   5.3097575159942343E-006
   16.000000000000000      ,   4.3999972611890115E-006
   16.199999999999999      ,   3.6424255440339795E-006
   16.399999999999999      ,   3.0161597798388361E-006
   16.600000000000001      ,   2.5003173839132663E-006
   16.800000000000001      ,   2.0740157715669836E-006
   17.000000000000000      ,   1.7174584003690793E-006
   17.199999999999999      ,   1.4191522047662035E-006
   17.399999999999999      ,   1.1714369634573900E-006
   17.600000000000001      ,   9.6667304972080869E-007
   17.800000000000001      ,   7.9722083683464070E-007
   18.000000000000000      ,   6.5555077226019228E-007
   18.199999999999999      ,   5.3637760597874438E-007
   18.399999999999999      ,   4.3651146012176245E-007
   18.600000000000001      ,   3.5284270090021855E-007
   18.800000000000001      ,   2.8226169452508784E-007
   19.000000000000000      ,   2.2166387233560886E-007
   19.199999999999999      ,   1.6848456782326505E-007
   19.399999999999999      ,   1.2117055981293501E-007
   19.600000000000001      ,   7.8279816825215395E-008
   19.800000000000001      ,   3.8370307380705087E-008
   20.000000000000000      ,   6.7646126049329921E-022
